;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
54338;2686.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39061.0;44341.0;GESTIÓN DE RECURSOS HIDRICOS EN MINERIA;;;1.0;16.0;Curso;Terminada;Contratación Directa;Si;Completa;Gestion de Capacitación en Mineria;Nivel Central;FORMACION TECNICA;;;310000.0;0.0;0.0;;Buena;Presencial;2016-05-17;2016-05-18;2017-02-17
54339;2687.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39081.0;44361.0;CROMATOGRAFÍA DE GASES Y SUS APLICACIONES;;;1.0;30.0;Curso;Terminada;Contratación Directa;Si;Tarde;Universidad de Chile-IDIEM;Nivel Central;FORMACION TECNICA;;;300000.0;0.0;0.0;;Buena;Presencial;2016-07-04;2016-07-27;2017-02-17
54340;6263.0;2016;Dirección de Vialidad;Obras Públicas;74093.0;;SUMARIO ADMINISTRATIVO;;;7.0;8.0;;Terminada;Sin costo;No;Completa;SERVIU METROPOLITANO;Región de Atacama;-;-;-;0.0;13128.0;246951.0;;;;2016-08-18;2016-08-18;2017-06-20
54341;2690.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39122.0;44321.0;CURSO “INTERNATIONAL ECONOMIC LEGAL SYSTEM AND SUSTAINABLE DEVELOPMENT”;;;1.0;45.0;Curso;Terminada;Contratación Directa;Si;Completa;UNITED NATIONS INSTITUTE FOR TRAINING AND RESEARCH ;Nivel Central;FORMACION TECNICA;;;305179.0;0.0;0.0;;Buena;E-Learning;2016-05-02;2016-05-30;2017-02-17
54342;738.0;2016;Oficina de Estudios y Políticas Agrarias ODEPA;Agricultura;15322.0;;Power Bi;;;7.0;16.0;Curso;Terminada;Convenio Marco;No;Mañana;KIBERNUM;Nivel Central;;;;1725150.0;0.0;0.0;Sin evaluación;Buena;Presencial;2016-08-09;2016-08-23;2017-02-17
54343;2694.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39162.0;44461.0;IMPLEMENTACIÓN DE LA NCH-ISO17020:2012 EN ORGANISMOS DE INSPECCIÓN;;;1.0;24.0;Curso;Terminada;Contratación Directa;Si;Completa;Instituto Nacional de Normalizacion;Nivel Central;FORMACION TECNICA;;;307000.0;0.0;0.0;;Buena;Presencial;2016-04-20;2016-04-22;2017-02-17
54344;2695.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39181.0;44462.0;IMPLEMENTACIÓN DE LA NCH-ISO17020:2012 EN ORGANISMOS DE INSPECCIÓN;;;1.0;24.0;Curso;Terminada;Contratación Directa;Si;Completa;Instituto Nacional de Normalizacion;Nivel Central;FORMACION TECNICA;;;307000.0;0.0;0.0;;Buena;Presencial;2016-07-20;2016-07-22;2017-02-17
54345;2696.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39201.0;44481.0;PLANIFICACIÓN, ORGANIZACIÓN Y GESTIÓN DEL TIEMPO;;;1.0;42.0;Curso;Terminada;Contratación Directa;Si;Completa;bureau veritas chile s.a;Región de Antofagasta;FORMACION TECNICA;;;50000.0;0.0;0.0;;Buena;E-Learning;2016-05-02;2016-05-02;2017-02-17
54346;2697.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39202.0;44482.0;PROGRAMACIÓN DE MACROS CON VISUAL BASIC PARA EXCEL;;;1.0;30.0;Curso;Terminada;Contratación Directa;Si;Tarde;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;FORMACION TECNICA;;;240000.0;0.0;0.0;;Buena;Presencial;2016-04-14;2016-05-17;2017-02-17
54347;2698.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;39221.0;44501.0;USO DE LOS SISTEMAS DE INFORMACIÓN GEOGRÁFICA PARA EL ANÁLISIS Y ORDENAMIENTO TERRITORIAL;;;2.0;16.0;Curso;Terminada;Contratación Directa;Si;Completa;Asesoría y Consultora Medio Ambiental Silvoagropecuaria y sistemas de información geográficos;Región de La Araucanía;FORMACION TECNICA;;;300000.0;0.0;0.0;;Buena;Presencial;2016-11-04;2016-11-05;2017-02-17
54348;2729.0;2016;Subsecretaría de Prevención del Delito;Interior y Seguridad Pública;39721.0;43109.0;ESTADÍSTICA E INDICADORES DE GÉNERO;;;11.0;0.0;Curso;Terminada;Contratación Directa;Si;;ORGANIZACION DE LAS NACIONES UNIDAS;;;;;3900000.0;0.0;0.0;;Muy Buena;E-Learning;2016-04-18;2016-06-20;2017-02-17
54349;2747.0;2016;Instituto de Previsión Social IPS;Trabajo;40123.0;;DIPLOMADO EN ESPECIALIZACION EN EL SISTEMA DE SEGURIDAD SOCIAL CHILENO;;;1.0;150.0;Diplomado;Terminada;Contratación Directa;No;Vespertino;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;;;;980000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-06;2016-11-19;2017-02-17
54350;2748.0;2016;Subsecretaría de Prevención del Delito;Interior y Seguridad Pública;40124.0;43226.0;TRIPLE P GRUPAL;;;3.0;0.0;Curso;Terminada;Contratación Directa;Si;;TRIPE P CHILE;;;;;1572900.0;0.0;0.0;Sin evaluación;Muy Buena;Presencial;2016-10-24;2016-11-09;2017-02-17
54351;2750.0;2016;Subsecretaría de Prevención del Delito;Interior y Seguridad Pública;40161.0;43228.0;EXTENSIÓN EN SEMINARIO TRIPLE P;;;3.0;0.0;Curso;Terminada;Contratación Directa;Si;;TRIPE P CHILE;;;;;681600.0;0.0;0.0;Sin evaluación;Muy Buena;Presencial;2016-12-05;2016-12-05;2017-02-17
54352;2751.0;2016;Subsecretaría de Prevención del Delito;Interior y Seguridad Pública;40181.0;43227.0;EXTENSIÓN EN TRIPLE P ATENCIÓN PRIMARIA;;;2.0;0.0;Curso;Terminada;Contratación Directa;Si;;TRIPE P CHILE;;;;;617600.0;0.0;0.0;Sin evaluación;Muy Buena;Presencial;2016-12-06;2016-12-06;2017-02-17
54353;2752.0;2016;Servicio Agrícola y Ganadero;Agricultura;40182.0;2948.0;ALIM PROC ORGÁNICOS;;;20.0;16.0;Curso;Terminada;Contratación Directa;Si;Completa;CENTRO DE EDUCACION Y TECNOLOGIA;Región del Biobío;;;;1600000.0;0.0;0.0;;Buena;Presencial;2016-08-30;2016-08-31;2017-02-17
54354;2768.0;2016;Superintendencia de Casinos de Juego SCJ;Hacienda;40401.0;;DIPLOMADO EN CALIDAD DE VIDA LABORAL: RESPONSABILIDAD SOCIAL CORPORATIVA Y DESARROLLO HUMANO EN LAS ORGANIZACIONES;;;1.0;150.0;;Terminada;Contratación Directa;No;Tarde;UNIVERSIDAD DIEGO PORTALES;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;Muy Buena;;2016-04-22;2016-10-28;2017-02-17
54355;2769.0;2016;Superintendencia de Casinos de Juego SCJ;Hacienda;40402.0;;DIPLOMADO EN GESTIÓN INTEGRAL DE CAPITAL HUMANO EN BASE A COMPETENCIAS LABORALES;;;1.0;120.0;;Terminada;Contratación Directa;No;Vespertino;Fundacion Instituto Profesional DUOC UC;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;Muy Buena;;2016-07-04;2016-10-11;2017-02-17
54356;2798.0;2016;Instituto Nacional de Hidráulica;Obras Públicas;40483.0;;CURSO INTERNACIONAL DE MODELACIÓN NUMÉRICA EN HIDRÁULICA  FLUVIAL CON EL MODELO IBER;;;2.0;18.0;;Terminada;Contratación Directa;No;Completa;SIGA INGENIERIA Y CONSULTORIA AMBIENTAL;Región de La Araucanía;-;-;-;0.0;0.0;0.0;;;;2016-07-07;2016-07-08;2017-02-17
54357;2805.0;2016;Instituto Antártico Chileno INACH;Relaciones Exteriores;40507.0;;INGLÉS;;;2.0;50.0;;Terminada;Contratación Directa;No;Mañana;CENTRO DE ESTUDIOS MANPOWER LTDA.;Región de Magallanes y de la Antártica Chilena;-;-;-;0.0;0.0;0.0;;;;2016-09-14;2016-11-16;2017-02-17
54358;2817.0;2016;Instituto Nacional de Deportes de Chile;Deporte;40641.0;45801.0;EXCEL INTERMEDIO;;;4.0;32.0;Curso;Terminada;Contratación Directa;Si;Tarde;SOCIEDAD ORGANISMO TECNICO DE CAPACITACIÓN DE LOS INDUSTRIALES DE IQUIQUE LTDA;Región de Tarapacá;;;;760000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-10-12;2016-10-28;2017-02-17
54359;2828.0;2016;Instituto de Previsión Social IPS;Trabajo;40802.0;;DIPLOMADO EN ESPECIALIZACION EN EL SISTEMA DE SEGURIDAD CHILENO;;;1.0;150.0;Diplomado;Terminada;Contratación Directa;No;Vespertino;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;;;;980000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-06;2016-11-19;2017-02-17
54360;2830.0;2016;Instituto de Previsión Social IPS;Trabajo;40822.0;;DIPLOMADO EN ESPECIALIZACIÓN EN EL SISTEMA DE SEGURIDAD CHILENO;;;1.0;150.0;Diplomado;Terminada;Contratación Directa;No;Vespertino;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;;;;980000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-06;2016-11-19;2017-02-17
54361;2833.0;2016;Servicio Agrícola y Ganadero;Agricultura;40843.0;2902.0;CARNIVOROS - RAP ZONA AGROEC.;;;24.0;16.0;Curso;Terminada;Contratación Directa;Si;Completa;UNION DE ORNITOLOGOS DE CHILE;Nivel Central;;;;1132000.0;0.0;0.0;;Buena;Presencial;2016-08-23;2016-08-24;2017-02-17
54362;2841.0;2016;Servicio Agrícola y Ganadero;Agricultura;40943.0;2961.0;SEXAJE DE FAUNA ;;;9.0;9.0;Curso;Terminada;Contratación Directa;Si;Completa;BUINZOO;Nivel Central;;;;1094800.0;0.0;0.0;Sin evaluación;Buena;;2016-12-07;2016-12-07;2017-02-17
54363;2901.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;41702.0;47361.0;CURSO ÉTICA AMBIENTAL;;;20.0;10.0;Curso;Terminada;Contratación Directa;Si;Tarde;Universidad de Chile-IDIEM;Nivel Central;FORMACION TECNICA;;;1232000.0;0.0;0.0;;Buena;Presencial;2016-11-03;2016-11-24;2017-02-17
54364;2903.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;41741.0;47416.0;CURSO ECODISEÑO;;;8.0;10.0;Curso;Terminada;Contratación Directa;Si;Mañana;INNOVACION TECNOLOGICA Y DIFUSION DE LA SOSTENIBILIDAD ECODISENO.CL LI;Nivel Central;FORMACION TECNICA;;;2000000.0;0.0;0.0;;Buena;Presencial;2016-10-12;2016-12-02;2017-02-17
54365;2908.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41801.0;22945.0;AIRSPACE SYSTEM INSPECTION PILOT/TECHNICIAN INTERNATIONAL ;;;2.0;120.0;Curso;Terminada;Contratación Directa;Si;Completa;FEDERAL AVIATION ADMINISTRATION ;Fuera del País;;;;9500278.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-01-25;2016-02-12;2017-02-17
54366;2909.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41802.0;22946.0;RECURRENT CITATION 650 Y 550;;;2.0;88.0;Curso;Terminada;Contratación Directa;Si;Completa;CAE SIMUFLITE;Fuera del País;;;;24146458.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-05-16;2016-05-27;2017-02-17
54367;2910.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41821.0;23024.0;RECURRENT SIMULADOR BE-200;;;6.0;96.0;Curso;Terminada;Contratación Directa;Si;Completa;GLASS SOMULATOR;Fuera del País;;;;13378050.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-08-01;2016-08-17;2017-02-17
54368;2912.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;41861.0;47701.0;CURSO “XVI JORNADAS DE DERECHO DE ENERGÍA”;;;2.0;8.0;Curso;Terminada;Contratación Directa;Si;Completa;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;FORMACION TECNICA;;;200000.0;0.0;0.0;;Buena;Presencial;2016-08-02;2016-08-02;2017-02-17
54369;2913.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41881.0;23023.0;INICIAL SIMULADOR CIRRUS ;;;4.0;80.0;Curso;Terminada;Contratación Directa;Si;Completa;GLASS SOMULATOR;Fuera del País;;;;8562500.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-06-13;2016-06-23;2017-02-17
54370;2917.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41941.0;23027.0;RECURRENT SIMULADOR B-737;;;4.0;32.0;Curso;Terminada;Contratación Directa;Si;Completa;GLOBAL ONE TRAINING GROUP;Fuera del País;;;;3011406.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-09-13;2016-09-28;2017-02-17
54371;2921.0;2016;Subsecretaría del Medio Ambiente;Medio Ambiente;41981.0;47782.0;CURSO AIRVIRO;;;25.0;24.0;Curso;Terminada;Contratación Directa;Si;Completa;BRUNO DIAZ Y COMPANIA LIMITADA;Nivel Central;FORMACION TECNICA;;;8999093.0;0.0;0.0;;Buena;Presencial;2016-12-13;2016-12-15;2017-02-17
54372;2922.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41982.0;23032.0;LAR 145;;;3.0;40.0;Curso;Terminada;Contratación Directa;Si;Completa;OACI;Fuera del País;;;;0.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-05-23;2016-05-27;2017-02-17
54373;2923.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;41983.0;22949.0;PREVENCIÓN EN INVESTIGACIÓN DE ACCIDENTES AVANZADO;;;1.0;40.0;Curso;Terminada;Contratación Directa;Si;Completa;CENTRO DE INVESTIGACION Y PREVENCION DE ACCIDENTES AERONAUTICOS DE BRASIL;Fuera del País;;;;0.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-10-03;2016-10-28;2017-02-17
54374;2936.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;42141.0;22951.0;ENTRENAMIENTO EN METEOROLOGÍA (ESCRITORIO SUDAMERICANO);;;1.0;32.0;Curso;Terminada;Contratación Directa;Si;Completa;NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA);Fuera del País;;;;0.0;0.0;0.0;Sin evaluación;Excelente;Presencial;2016-06-01;2016-09-30;2017-02-17
54375;5955.0;2016;Superintendencia de Salud;Salud;63513.0;;X SEMINARIO INTERNACIONAL DE BIOÉTICA, ENVEJECER CON DIGNIDAD: UN COMPROMISO DE TODOS;;;1.0;16.0;;Terminada;Contratación Directa;No;Completa;Clinica Alemana;Región Metropolitana de Santiago;-;-;-;20000.0;0.0;0.0;;;;2016-07-08;2016-07-09;2017-05-15
54376;5971.0;2016;Servicio Nacional de Turismo SERNATUR;Economía, Fomento y Turismo;63781.0;64468.0;GESTIÓN SOCIOAMBIENTAL Y RELACIONAMIENTO COMUNITARIO;;;1.0;36.0;Curso;Terminada;Contratación Directa;Si;Completa;universidad adolfo ibañez;Región Metropolitana de Santiago;;;;297500.0;0.0;0.0;;Muy Buena;Presencial;2016-06-10;2016-07-02;2017-05-15
54377;6068.0;2016;Dirección de Presupuestos DIPRES;Hacienda;66461.0;;DIPLOMADO EN INTELIGENCIA DE NEGOCIOS;;;1.0;144.0;Diplomado;Terminada;Contratación Directa;No;Tarde;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Región Metropolitana de Santiago;;;;2465000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-03;2016-10-20;2017-05-25
54378;6069.0;2016;Dirección de Presupuestos DIPRES;Hacienda;66501.0;;DIPLOMADO EN GOBIERNO Y GESTIÓN PÚBLICA;;;1.0;144.0;Diplomado;Terminada;Contratación Directa;No;Tarde;Universidad Alberto Hurtado;Región Metropolitana de Santiago;;;;910000.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-02;2016-12-31;2017-05-25
54379;6070.0;2016;Dirección de Presupuestos DIPRES;Hacienda;66503.0;;DIPLOMADO EN GERENCIA PÚBLICA;;;1.0;120.0;Diplomado;Terminada;Contratación Directa;No;Tarde;Universidad de Chile-IDIEM;Región Metropolitana de Santiago;;;;2028796.0;0.0;0.0;;Sin Evaluación;Presencial;2016-07-22;2016-12-31;2017-05-25
54380;6071.0;2016;Dirección de Presupuestos DIPRES;Hacienda;66601.0;;DIPLOMADO EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN;;;1.0;142.0;Diplomado;Terminada;Contratación Directa;No;Tarde;Universidad de Chile-IDIEM;;;;;2852508.0;0.0;0.0;;Sin Evaluación;Presencial;2016-05-03;2016-10-20;2017-05-25
54381;6073.0;2016;Dirección de Presupuestos DIPRES;Hacienda;66761.0;;XXI CONGRESO INTERNACIONAL DEL CLAD SOBRE LA REFORMA DEL ESTADO Y DE LA ADMINISTRACIÓN PÚBLICA;;;1.0;32.0;Congreso;Terminada;Contratación Directa;No;Completa;CLAD;Región Metropolitana de Santiago;;;;94000.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2016-11-08;2016-11-11;2017-05-26
54382;6080.0;2016;Subsecretaría de Energía;Energía;67562.0;;CURSO EXCEL INTERMEDIO;;;9.0;24.0;Curso;Terminada;Contratación Directa;No;Mañana;UNIVERSIDAD;Región Metropolitana de Santiago;;;;1320000.0;0.0;0.0;;Buena;;2016-12-13;2016-12-27;2017-05-30
54383;6094.0;2016;Subsecretaría de Energía;Energía;68222.0;;Diplomado de Control de Gestión para Profesionales;;;1.0;120.0;Diplomado;Terminada;Contratación Directa;No;Vespertino;Universidad de Chile-IDIEM;Región Metropolitana de Santiago;;;;500000.0;0.0;0.0;;Buena;Presencial;2016-04-12;2016-09-22;2017-05-31
54384;6095.0;2016;Subsecretaría de Energía;Energía;68242.0;;ORATORIA Y ESCRITURA;;;1.0;80.0;Curso;Terminada;Contratación Directa;No;Vespertino;universidad adolfo ibañez;Región Metropolitana de Santiago;;;;400000.0;0.0;0.0;;Sin Evaluación;Presencial;0016-07-26;0016-12-13;2017-05-31
54385;6113.0;2016;Dirección de Vialidad;Obras Públicas;70683.0;;USO DE PDA EN EL HINCADO DE PILOTES METALICOS;;;16.0;32.0;;Terminada;Contratación Directa;No;Completa;EQUIPOS DE AUSCULTACIÓN S.A;Nivel Central;-;-;-;12719271.0;0.0;1117527.0;;;;2016-04-19;2016-04-22;2017-06-12
54386;6117.0;2016;Dirección de Vialidad;Obras Públicas;70687.0;;SEMINARIO MEJORAMIENTO DE SUELOS EN OBRAS DE CONSTRUCCIÓN;;;8.0;5.0;;Terminada;Contratación Directa;No;Mañana;CORPORACION DE DESARROLLO TECNOLOGICO;Nivel Central;-;-;-;240000.0;0.0;0.0;;;;2016-05-17;2016-05-17;2017-06-12
54387;6135.0;2016;Dirección de Vialidad;Obras Públicas;70735.0;;CONGRESO PROVIAL 2016;;;118.0;32.0;;Terminada;Contratación Directa;No;Completa;Universidad Técnica Federico Santa María;Región de Valparaíso;-;-;-;24000000.0;0.0;0.0;;;;2016-08-08;2016-08-12;2017-06-12
54388;6146.0;2016;Dirección de Vialidad;Obras Públicas;70766.0;;PERITO EN ACCIDENTES LABORALES;;;1.0;24.0;;Terminada;Contratación Directa;No;Completa;COLEGIO DE ABOGADOS DE CHILE A.G.;Nivel Central;-;-;-;470000.0;0.0;0.0;;;;2016-11-10;2016-11-12;2017-06-12
54389;6188.0;2016;Subsecretaría de Salud Pública;Salud;73821.0;;DIPLOMA EN ASUNTOS REGULATORIOS DE MEDICAMENTOS, PRODUCTOS BIOLÓGICOS Y COSMÉTICOS;;;2.0;156.0;;Terminada;Contratación Directa;No;Vespertino;UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;1000000.0;0.0;0.0;;;;2016-05-03;2016-11-30;2017-06-20
54390;6189.0;2016;Subsecretaría de Salud Pública;Salud;73822.0;;DESARROLLO DE CAPACIDADES PARA EL TRABAJO EN EQUIPO;;;17.0;20.0;;Terminada;Contratación Directa;No;Completa;Organización y Cambio Capacitación;Nivel Central;-;-;-;1427993.0;0.0;0.0;;;;2016-04-11;2016-04-13;2017-06-20
54391;6196.0;2016;Subsecretaría de Salud Pública;Salud;73829.0;;DIPLOMADO DE POST TÍTULO EN GESTIÓN PARA LA REDUCCIÓN DE RIESGO DE DESASTRES;;;1.0;146.0;;Terminada;Contratación Directa;No;Vespertino;UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;500000.0;0.0;0.0;;Muy Buena;;2016-08-27;2017-01-07;2017-06-20
54392;6199.0;2016;Subsecretaría de Salud Pública;Salud;73832.0;;DIPLOMADO INTRODUCCIÓN AL  DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS;;;1.0;232.0;;Terminada;Contratación Directa;No;Completa;UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;288750.0;0.0;0.0;;;;2016-10-19;2016-11-20;2017-06-20
54393;6201.0;2016;Subsecretaría de Salud Pública;Salud;73834.0;;XIII CURSO INTERNACIONAL DE MANEJO CLÍNICO Y OPERATIVO DE LA TUBERCULOSIS CON RESISTENCIA A FÁRMACOS;;;2.0;40.0;;Terminada;Contratación Directa;No;Completa;SUBSECRETARÍA DE SALUD;Nivel Central;-;-;-;1482664.0;0.0;0.0;;;;2016-08-22;2016-08-26;2017-06-20
54394;6204.0;2016;Subsecretaría de Salud Pública;Salud;73837.0;;REDATAM EN CREACIÓN DE BSE DE DATOS Y DESARROLLO DE APLICACIONES WEB PARA DISEMINACIÓN DE INFORMACIÓN;;;1.0;60.0;;Terminada;Contratación Directa;No;Completa;CEPAL;Nivel Central;-;-;-;266000.0;0.0;0.0;;;;2016-08-01;2016-08-12;2017-06-20
54395;6233.0;2016;Dirección de Vialidad;Obras Públicas;73961.0;;TECNICAS PARA EL TRANSPORTE DE SUSTANCIAS PELIGROSAS Y COMBUSTIBLES;;;1.0;16.0;;Terminada;Contratación Directa;No;Completa;Ministerio de Obras Públicas;Región de Antofagasta;-;-;-;99000.0;0.0;102552.0;;;;2016-08-26;2016-08-27;2017-06-20
54396;6234.0;2016;Dirección de Vialidad;Obras Públicas;73981.0;;CARGAS PELIGROSAS;;;2.0;5.0;;Terminada;Contratación Directa;No;Mañana;Ministerio de Obras Públicas;Región de Antofagasta;-;-;-;104000.0;0.0;0.0;;;;2016-10-21;2016-10-21;2017-06-20
54397;6235.0;2016;Dirección de Vialidad;Obras Públicas;73982.0;;EXCEL BÁSICO;;;10.0;22.0;;Terminada;Contratación Directa;No;Tarde;Centro Educacional ATENAS;Región de Antofagasta;-;-;-;1056000.0;0.0;0.0;;;;2016-08-17;2016-10-21;2017-06-20
54398;6331.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74485.0;;CURSO ANALISIS ESTADISTICO CON STATA;;;2.0;16.0;;Terminada;Contratación Directa;No;Tarde;HILDA PEREIRA CASTRO;Región Metropolitana de Santiago;-;-;-;400000.0;0.0;0.0;;Excelente;;2016-04-18;2016-04-21;2017-06-20
54399;6337.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74502.0;;DIPLOMADO EN ADMINISTRACIÓN DE BASES DE DATOS;;;1.0;240.0;;Terminada;Contratación Directa;No;Completa;universidad tecnologica de chile;Región Metropolitana de Santiago;-;-;-;600000.0;0.0;0.0;;Excelente;;2016-04-18;2016-08-24;2017-06-20
54400;6342.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74507.0;;CURSO CONTROL DE GESTIÓN UNA HERRAMIENTA PARA LA DIRECCIÓN;;;1.0;25.0;;Terminada;Contratación Directa;No;Completa;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Región Metropolitana de Santiago;-;-;-;385000.0;0.0;0.0;;Excelente;;2016-05-18;2016-05-19;2017-06-20
54401;8331.0;2016;Dirección de Vialidad;Obras Públicas;119201.0;;COMPRAS PUBLICAS;;;12.0;16.0;;Terminada;Sin costo;No;Completa;CONTRALORIA GENERAL DE LA REPUBLICA;Región del Maule;-;-;-;0.0;35000.0;594225.0;;;;2016-09-06;2016-09-07;2017-09-28
54402;6355.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;76601.0;;DISEÑO Y OPERACIÓN DE UN CENTRO DE INTERCAMBIO DE TRAFICO DE INTERNET Y SU GOBERNANZA;;;7.0;12.0;Curso;Terminada;Contratación Directa;No;Mañana;Universidad de Chile-IDIEM;Región Metropolitana de Santiago;;;;6400000.0;0.0;0.0;;Muy Buena;Presencial;2016-12-13;2017-12-15;2017-06-30
54403;6363.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;77222.0;;XXI CONGRESO INTERNACIONAL DEL CLAD SOBRE REFORMA DEL ESTADO Y DE LA ADMINISTRACIÓN PÚBLICA;;;10.0;27.0;Congreso;Terminada;Contratación Directa;No;Completa;CENTRO LATINOAMERICANO DE ADMINISTRACION PARA EL DESARROLLO;Región Metropolitana de Santiago;;;;1200000.0;0.0;0.0;Sin evaluación;Muy Buena;Presencial;2016-11-09;2016-11-11;2017-07-03
54404;7012.0;2016;Dirección de Vialidad;Obras Públicas;83865.0;;CURSO MODIFICACIÓN AL REGLAMENTO;;;1.0;12.0;;Terminada;Licitación Pública/ Privada;No;Completa;CHILECOMPRA;Región del Biobío;-;-;-;0.0;0.0;0.0;;;;2016-01-04;2016-01-04;2017-07-18
54405;6447.0;2016;Gendarmería de Chile;Justicia y Derechos Humanos;80643.0;;CAPACITACIÓN Y ORIENTACIÓN EN FACULTADES LEGALES PARA JEFES DE UNIDADES, JEFES ADMINISTRATIVOS ANTOFAGASTA;;;36.0;8.0;Curso;Terminada;Contratación Directa;No;Completa;GENDARMERIA DE CHILE;Región de Antofagasta;ANTOFAGASTA;;;0.0;0.0;36000.0;Sin evaluación;Sin Evaluación;Presencial;2016-10-04;2016-10-04;2017-07-11
54406;6760.0;2016;SEREMI de Salud Región del Biobío;Salud;82572.0;;DIPLOMADO EN SALUD PUBLICA Y REDES ASISTENCIALES;;;1.0;230.0;;Terminada;Contratación Directa;No;Completa;UNIVERSIDAD DE CONCEPCION;Región del Biobío;-;-;-;400000.0;0.0;0.0;;;;2016-03-01;2016-08-31;2017-07-14
