index;Year_Convocatoria;Nivel;Ministerio;Servicio;Region;Estado;Concursos
230;2007.0;II;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Región de Metropolitana de Santiago;Nombrado;2
231;2007.0;II;Ministerio de Salud;Servicio de Salud Aconcagua;Región de  Valparaíso;Desierto;1
232;2007.0;II;Ministerio de Salud;Servicio de Salud Aconcagua;Región de  Valparaíso;Nombrado;1
233;2007.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Desierto;2
234;2007.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Nombrado;4
235;2007.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Desierto;2
236;2007.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Nombrado;2
237;2007.0;II;Ministerio de Salud;Servicio de Salud Arauco;Región del Biobío;Desierto;2
238;2007.0;II;Ministerio de Salud;Servicio de Salud Arauco;Región del Biobío;Nombrado;1
239;2007.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Desierto;2
240;2007.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Nombrado;2
241;2007.0;II;Ministerio de Salud;Servicio de Salud Atacama;Región de  Atacama;Desierto;1
242;2007.0;II;Ministerio de Salud;Servicio de Salud Atacama;Región de  Atacama;Nombrado;4
243;2007.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Desierto;2
244;2007.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;2
245;2007.0;II;Ministerio de Salud;Servicio de Salud Coquimbo;Región de  Coquimbo;Desierto;1
246;2007.0;II;Ministerio de Salud;Servicio de Salud Coquimbo;Región de  Coquimbo;Nombrado;5
247;2007.0;II;Ministerio de Salud;Servicio de Salud Iquique;Región de Tarapacá;Desierto;3
248;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Desierto;2
249;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Desierto;1
250;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Nombrado;5
251;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Desierto;1
252;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Nombrado;3
253;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Región de Metropolitana de Santiago;Desierto;1
254;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Región de Metropolitana de Santiago;Nombrado;1
255;2007.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur Oriente;Región de Metropolitana de Santiago;Nombrado;1
256;2007.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Desierto;2
257;2007.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Nombrado;1
258;2007.0;II;Ministerio de Salud;Servicio de Salud Osorno;Región de Los Lagos;Nombrado;1
259;2007.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Desierto;1
260;2007.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Nombrado;1
261;2007.0;II;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Región de  Valparaíso;Desierto;2
262;2007.0;II;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Región de  Valparaíso;Nombrado;3
263;2007.0;II;Ministerio de Salud;Servicio de Salud del Reloncaví;Región de Los Lagos;Desierto;2
264;2007.0;II;Ministerio de Salud;Servicio de Salud Ñuble;Región del Ñuble;Desierto;1
265;2007.0;II;Ministerio de Salud;Servicio de Salud Ñuble;Región del Ñuble;Nombrado;2
266;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Atacama;Desierto;1
267;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Atacama;Nombrado;1
268;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Coquimbo;Nombrado;1
269;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Valparaíso;Desierto;1
270;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Valparaíso;Nombrado;1
271;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Antofagasta;Nombrado;1
272;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
273;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Los Lagos;Desierto;1
274;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Los Lagos;Nombrado;1
275;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Magallanes y de la Antártica Chilena;Nombrado;1
276;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Metropolitana de Santiago;Nombrado;1
277;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Tarapacá;Nombrado;1
278;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de la Araucanía;Desierto;1
279;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de la Araucanía;Nombrado;1
280;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región del Biobío;Nombrado;1
281;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región del Libertador General Bernardo OHiggins;Nombrado;1
282;2007.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región del Maule;Nombrado;1
283;2007.0;II;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Región de Metropolitana de Santiago;Nombrado;1
284;2007.0;II;Ministerio del Interior y Seguridad Pública;Oficina Nacional de Emergencia;Región de Metropolitana de Santiago;Desierto;2
285;2007.0;II;Ministerio del Interior y Seguridad Pública;Oficina Nacional de Emergencia;Región de Metropolitana de Santiago;Nombrado;3
286;2007.0;II;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Región de la Araucanía;Nombrado;1
287;2007.0;II;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Región del Biobío;Nombrado;1
288;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de  Atacama;Nombrado;1
289;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de  Valparaíso;Nombrado;1
290;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Antofagasta;Nombrado;1
291;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Los Lagos;Nombrado;1
292;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Magallanes y de la Antártica Chilena;Nombrado;1
293;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Metropolitana de Santiago;Desierto;2
294;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Metropolitana de Santiago;Nombrado;5
295;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región de Tarapacá;Nombrado;1
296;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región del Biobío;Nombrado;1
297;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región del Libertador General Bernardo OHiggins;Nombrado;1
298;2007.0;II;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Región del Maule;Nombrado;1
299;2008.0;I;Administración Central;Consejo para la Transparencia;Región de Metropolitana de Santiago;Nombrado;5
300;2008.0;I;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Metropolitana de Santiago;Desierto;1
301;2008.0;I;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Metropolitana de Santiago;Nombrado;1
302;2008.0;I;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Nombrado;1
303;2008.0;I;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Nombrado;1
304;2008.0;I;Ministerio de Obras Públicas;Dirección de Contabilidad y Finanzas;Región de Metropolitana de Santiago;Nombrado;1
305;2008.0;I;Ministerio de Obras Públicas;Dirección de Obras Portuarias;Región de Metropolitana de Santiago;Nombrado;1
306;2008.0;I;Ministerio de Obras Públicas;Instituto Nacional de Hidráulica;Región de Metropolitana de Santiago;Nombrado;1
307;2008.0;I;Ministerio de Relaciones Exteriores;Instituto Antártico Chileno;Región de Magallanes y de la Antártica Chilena;Nombrado;1
308;2008.0;I;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Nombrado;1
309;2008.0;I;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
310;2008.0;I;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Desierto;1
311;2008.0;I;Ministerio de Salud;Servicio de Salud Concepción;Región del Biobío;Nombrado;1
312;2008.0;I;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Desierto;1
313;2008.0;I;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Nombrado;1
314;2008.0;I;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Región de Metropolitana de Santiago;Nombrado;1
315;2008.0;I;Ministerio de Transportes y Telecomunicaciones;Junta de Aeronáutica Civil;Región de Metropolitana de Santiago;Desierto;1
316;2008.0;I;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Metropolitano;Región de Metropolitana de Santiago;Desierto;1
317;2008.0;I;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Atacama;Región de  Atacama;Nombrado;1
318;2008.0;I;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Tarapacá;Región de Tarapacá;Nombrado;1
319;2008.0;I;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Valparaíso;Región de  Valparaíso;Nombrado;1
320;2008.0;I;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región del Libertador General Bernardo O'Higgins;Región del Libertador General Bernardo OHiggins;Nombrado;1
321;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de  Atacama;Desierto;1
322;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de  Atacama;Nombrado;1
323;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de  Coquimbo;Nombrado;1
324;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de  Valparaíso;Nombrado;1
325;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Antofagasta;Desierto;2
326;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Arica y Parinacota;Desierto;1
327;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Arica y Parinacota;Nombrado;1
328;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
329;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Los Lagos;Nombrado;1
330;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Los Ríos;Nombrado;1
331;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Magallanes y de la Antártica Chilena;Desierto;1
332;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Magallanes y de la Antártica Chilena;Nombrado;1
333;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Metropolitana de Santiago;Nombrado;5
334;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Tarapacá;Desierto;1
335;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Tarapacá;Nombrado;1
336;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de la Araucanía;Nombrado;1
337;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región del Biobío;Nombrado;1
338;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región del Libertador General Bernardo OHiggins;Nombrado;1
339;2008.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región del Maule;Nombrado;1
340;2008.0;II;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Región de Los Ríos;Nombrado;1
341;2008.0;II;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Región de Tarapacá;Nombrado;1
342;2008.0;II;Ministerio de Desarrollo Social y Familia;Fondo de Solidaridad e Inversión Social;Región de Metropolitana de Santiago;Desierto;2
343;2008.0;II;Ministerio de Desarrollo Social y Familia;Fondo de Solidaridad e Inversión Social;Región de Metropolitana de Santiago;Nombrado;5
344;2008.0;II;Ministerio de Economía, Fomento y Turismo;Fiscalía Nacional Económica;Región de Metropolitana de Santiago;Nombrado;1
345;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Antofagasta;Nombrado;1
346;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Arica y Parinacota;Desierto;1
347;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Arica y Parinacota;Nombrado;1
348;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Los Lagos;Nombrado;1
349;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Los Ríos;Nombrado;1
350;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Magallanes y de la Antártica Chilena;Nombrado;1
351;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Metropolitana de Santiago;Nombrado;2
352;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de la Araucanía;Nombrado;1
353;2008.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región del Biobío;Nombrado;1
354;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de  Coquimbo;Nombrado;1
355;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de  Valparaíso;Nombrado;1
356;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de Arica y Parinacota;Nombrado;1
357;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
358;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de Los Ríos;Nombrado;1
359;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de Tarapacá;Nombrado;1
360;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de la Araucanía;Nombrado;1
361;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de  Atacama;Desierto;1
362;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de  Coquimbo;Desierto;1
363;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de  Valparaíso;Nombrado;1
364;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Antofagasta;Nombrado;1
365;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Arica y Parinacota;Desierto;2
366;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
367;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Los Lagos;Nombrado;1
368;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Los Ríos;Nombrado;1
369;2008.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Magallanes y de la Antártica Chilena;Nombrado;1
