Año Envío Nómina;N° Concurso;Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Fecha Envío Nómina;Fecha Convocatoria;Dias; 
2023;ADP-15045;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Bío-Bío;13-03-2023;04-12-2022;64;
2023;ADP-12277;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Araucanía;28-07-2023;30-04-2023;82;
2023;ADP-11883;Nivel I;Adscrito;Ministerio de Ciencia, Tecnología, Conocimiento e Innovación;Agencia Nacional de Investigación y Desarrollo de Chile;Director/a Nacional;24-02-2023;04-09-2022;142;
2023;ADP-12271;Nivel I;Adscrito;Ministerio de Minería;Comisión Chilena del Cobre;Vicepresidente/a Ejecutivo/a;26-01-2023;28-08-2022;144;
2023;ADP-14678;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Administrativo/a;23-03-2023;18-12-2022;67;
2023;ADP-15061;Nivel I;Adscrito;Autónomo;Defensoría de los Derechos de la Niñez;Director/a de la Unidad de Estudios, Publicaciones y Estadísticas;27-06-2023;04-12-2022;170;
2023;ADP-8681;Nivel II;Adscrito;Ministerio de Minería;Comisión Chilena del Cobre;Director/a Función Fiscalización;15-06-2023;19-03-2023;81;
2023;ADP-17661;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Recursos Humanos;14-06-2023;26-03-2023;73;
2023;ADP-13531;Nivel II;Adscrito;Ministerio de Minería;Servicio Nacional de Geología y Minería;Subdirector/a Nacional de Geología;24-03-2023;25-12-2022;54;
2023;ADP-13528;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Valparaíso, Región de Valparaíso;20-01-2023;30-10-2022;75;
2023;ADP-17598;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Valparaíso, Región de Valparaíso;14-07-2023;30-04-2023;68;
2023;ADP-17664;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Arica, Región de Arica y Parinacota;14-07-2023;30-04-2023;68;
2023;ADP-16407;Nivel I;Adscrito;Otros Organismos;Congreso de la República;Abogado/a del Comité de Auditoría Parlamentaria;28-04-2023;29-01-2023;54;
2023;ADP-9024;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Personal;21-03-2023;25-12-2022;58;
2023;ADP-14928;Nivel I;Adscrito;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Director/a Nacional;04-04-2023;04-12-2022;86;
2023;ADP-15957;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Finanzas Públicas;03-05-2023;26-02-2023;59;
2023;ADP-5022;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala;Subdirector/a Jurídico/a;06-07-2023;14-05-2023;46;
2023;ADP-11652;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Fiscal;02-03-2023;20-11-2022;67;
2023;ADP-14700;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Gerente/a de Asuntos Estratégicos;05-01-2023;23-10-2022;67;
2023;ADP-12984;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Los Lagos;13-03-2023;25-12-2022;43;
2023;ADP-15040;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Subdirector/a Función Administrativa;30-01-2023;13-11-2022;71;
2023;ADP-13178;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional OHiggins;13-03-2023;25-12-2022;43;
2023;ADP-16655;Nivel II;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Regional Coquimbo;05-05-2023;08-01-2023;82;
2023;ADP-12628;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Subdirector/a Administrativo/a;09-03-2023;13-11-2022;88;
2023;ADP-16525;Nivel II;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Regional de Los Lagos;05-05-2023;08-01-2023;82;
2023;ADP-5174;Nivel II;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Regional Maule;27-07-2023;16-04-2023;95;
2023;ADP-12924;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Función: Recursos Naturales Renovables;30-01-2023;06-11-2022;78;
2023;ADP-16279;Nivel II;Adscrito;Ministerio de Hacienda;Unidad de Análisis Financiero;Jefe/a División Función Inteligencia Financiera;15-06-2023;26-02-2023;102;
2023;ADP-16408;Nivel I;Adscrito;Otros Organismos;Congreso de la República;Contador/a Auditor/a del Comité de Auditoría Parlamentaria;27-04-2023;29-01-2023;53;
2023;ADP-13529;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Punta Arenas, Región de Magallanes y la Antártica Chilena;20-01-2023;30-10-2022;75;
2023;ADP-13091;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Región de Ñuble;08-06-2023;19-03-2023;74;
2023;ADP-6533;Nivel II;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Regional de Aysén del General Carlos Ibáñez del Campo;04-08-2023;14-05-2023;75;
2023;ADP-8478;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Región de Ñuble;31-07-2023;14-05-2023;71;
2023;ADP-14720;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Región de Ñuble;04-04-2023;11-12-2022;79;
2023;ADP-17920;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Región de Ñuble;23-06-2023;09-04-2023;68;
2023;ADP-11885;Nivel I;Adscrito;Ministerio de Hacienda;Defensoría del Contribuyente;Consejero/a;01-01-2023;16-10-2022;70;
2023;ADP-11884;Nivel I;Adscrito;Ministerio de Hacienda;Defensoría del Contribuyente;Consejero/a;06-04-2023;16-10-2022;137;
2023;ADP-11886;Nivel I;Adscrito;Ministerio de Hacienda;Defensoría del Contribuyente;Consejero/a;01-01-2023;16-10-2022;70;
2023;ADP-14489;Nivel I;Adscrito;Ministerio de Hacienda;Defensoría del Contribuyente;Defensor/a Nacional del Contribuyente;16-03-2023;02-10-2022;130;
2023;ADP-15539;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Araucanía;15-05-2023;05-03-2023;71;
2023;ADP-11635;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Los Ríos;12-06-2023;19-03-2023;78;
2023;ADP-13733;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Aysén;07-08-2023;28-05-2023;64;
2023;ADP-9722;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a Regional de la Región de Ñuble;24-05-2023;12-03-2023;66;
2023;ADP-9724;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional de los Rios;13-06-2023;26-03-2023;72;
2023;ADP-9718;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional Metropolitano;09-06-2023;26-03-2023;68;
2023;ADP-15778;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional OHiggins;23-06-2023;09-04-2023;68;
2023;ADP-15460;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Bío-Bío;15-05-2023;05-03-2023;71;
2023;ADP-15779;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Maule;04-08-2023;28-05-2023;61;
2023;ADP-15459;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Tarapacá;12-06-2023;19-03-2023;78;
2023;ADP-17141;Nivel II;No Adscrito;Administración local;Municipalidad de Llay Llay;Jefe/a Departamento de Administración de Educación Municipal de Llay Llay;10-05-2023;26-02-2023;66;
2023;ADP-12165;Nivel II;No Adscrito;Administración local;Municipalidad de Molina;Jefe/a Departamento de Administración de Educación Municipal de Molina;19-01-2023;30-10-2022;74;
2023;ADP-14862;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Territorial;08-02-2023;27-11-2022;58;
2023;ADP-13960;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a de División de Administración y Finanzas;09-03-2023;04-12-2022;60;
2023;ADP-13326;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional OHiggins;27-01-2023;13-11-2022;68;
2023;ADP-12282;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Araucanía;28-07-2023;14-05-2023;68;
2023;ADP-13736;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Maule;27-01-2023;13-11-2022;68;
2023;ADP-13794;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Fiscal;16-01-2023;23-10-2022;78;
2023;ADP-12925;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Coquimbo;28-07-2023;14-05-2023;68;
2023;ADP-15247;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Magallanes y La Antartica Chilena;31-01-2023;30-10-2022;86;
2023;ADP-8753;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Ñuble;12-05-2023;26-02-2023;68;
2023;ADP-15895;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Bío Bío;06-07-2023;23-04-2023;67;
2023;ADP-9713;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional Tarapacá;05-04-2023;25-12-2022;66;
2023;ADP-9714;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional Antofagasta;05-04-2023;25-12-2022;66;
2023;ADP-9715;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional Atacama;05-04-2023;25-12-2022;66;
2023;ADP-11653;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a Unidad de Control del Gobierno Regional  de la Región de Valparaíso;21-03-2023;08-01-2023;37;
2023;ADP-9716;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director Regional Coquimbo;24-05-2023;12-03-2023;66;
2023;ADP-15777;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Atacama;23-06-2023;09-04-2023;68;
2023;ADP-10916;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Concepción;Subdirector/a Administrativo/a Servicio de Salud;02-05-2023;05-03-2023;51;
2023;ADP-16174;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Bío-Bío;09-06-2023;19-03-2023;82;
2023;ADP-15654;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Metropolitano/a;09-06-2023;19-03-2023;82;
2023;ADP-11625;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Ñuble;Director/a Hospital de San Carlos;16-06-2023;02-04-2023;68;
2023;ADP-18526;Nivel II;Adscrito;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Director/a Departamento Recursos Humanos;06-07-2023;23-04-2023;74;
2023;ADP-17667;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe/a de División Administración y Finanzas;23-06-2023;09-04-2023;75;
2023;ADP-14933;Nivel II;No Adscrito;Administración local;Municipalidad de Tirúa;Jefe/a Departamento de Administración de Educación Municipal de Tirúa;20-01-2023;09-10-2022;96;
2023;ADP-12175;Nivel II;No Adscrito;Administración local;Municipalidad de Vicuña;Jefe/a Departamento de Administración de Educación Municipal de Vicuña;06-03-2023;18-12-2022;43;
2023;ADP-12980;Nivel I;Adscrito;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Director/a;08-03-2023;11-09-2022;143;
2023;ADP-15047;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Fiscal;17-07-2023;07-05-2023;64;
2023;ADP-12140;Nivel II;No Adscrito;Administración local;Municipalidad de Talca;Jefe/a Departamento de Administración de Educación Municipal de Talca;14-04-2023;15-01-2023;54;
2023;ADP-13324;Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Fiscal;03-02-2023;27-11-2022;58;
2023;ADP-14523;Nivel II;Adscrito;Otros Organismos;Servicio Electoral;Jefe/a División Función: Registros y Padrón Electoral;06-04-2023;22-01-2023;39;
2023;ADP-16401;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Jefe/a División Jurídica;23-06-2023;09-04-2023;68;
2023;ADP-13254;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Jefe/a División de Ingeniería de Combustibles;23-01-2023;13-11-2022;64;
2023;ADP-13328;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Talca;10-03-2023;18-12-2022;47;
2023;ADP-11881;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Antofagasta;20-03-2023;18-12-2022;57;
2023;ADP-12626;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Subdirector/a Desarrollo Rural;24-01-2023;06-11-2022;72;
2023;ADP-15738;Nivel I;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Nacional;20-06-2023;05-03-2023;100;
2023;ADP-14192;Nivel II;Adscrito;Ministerio de Energía;Comisión Nacional de Energía;Jefe/a Departamento Función Jurídico;03-01-2023;30-10-2022;58;
2023;ADP-16283;Nivel II;Adscrito;Ministerio de Energía;Comisión Chilena de Energía Nuclear;Jefe/a División de Productos y Servicios;13-06-2023;09-04-2023;58;
2023;ADP-16787;Nivel II;Adscrito;Ministerio de Energía;Comisión Nacional de Energía;Jefe/a Departamento Función Hidrocarburos;13-04-2023;29-01-2023;39;
2023;ADP-14516;Nivel I;No Adscrito;Ministerio de Energía;Empresa Nacional del Petroleo;Director/a;01-01-2023;16-10-2022;77;
2023;ADP-14515;Nivel I;No Adscrito;Ministerio de Energía;Empresa Nacional del Petroleo;Director/a;01-01-2023;16-10-2022;77;
2023;ADP-15892;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Aysén;05-06-2023;12-03-2023;78;
2023;ADP-16277;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Tarapacá;Director/a Regional Serviu Tarapacá;08-08-2023;19-03-2023;135;
2023;ADP-13527;Nivel I;Adscrito;Ministerio de Energía;Comisión Chilena de Energía Nuclear;Director/a Ejecutivo/a;07-03-2023;11-09-2022;142;
2023;ADP-14931;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Tarapacá;26-05-2023;05-03-2023;75;
2023;ADP-13735;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Los Ríos;20-03-2023;18-12-2022;57;
2023;ADP-12711;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Antofagasta;09-03-2023;27-11-2022;67;
2023;ADP-6135;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Subdirector/a Administrativo/a Hospital Dr. Félix Bulnes Cerda;12-06-2023;02-04-2023;64;
2023;ADP-12708;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional OHiggins;08-06-2023;26-03-2023;67;
2023;ADP-15639;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Tarapacá;09-05-2023;26-02-2023;65;
2023;ADP-17911;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Valparaíso;01-08-2023;21-05-2023;65;
2023;ADP-18073;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Bío-Bío;23-06-2023;09-04-2023;68;
2023;ADP-14060;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Antofagasta;09-05-2023;26-02-2023;65;
2023;ADP-8678;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director Regional Bío - Bío;23-06-2023;26-03-2023;82;
2023;ADP-9203;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Los Lagos;24-03-2023;18-12-2022;61;
2023;ADP-12981;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Función: Asistencia Financiera;27-06-2023;09-04-2023;72;
